ID,query_movie_id,recommended_movie_id,position,title,genre
65037_4,65037,6655,4,"Mysterians, The (Chikyu Boeigun) (1957)",Sci-Fi
65037_5,65037,1389,5,Jaws 3-D (1983),Action|Horror
65037_6,65037,8660,6,"Deluge, The (Potop) (1974)",Adventure|War
65037_7,65037,6534,7,Hulk (2003),Action|Adventure|Sci-Fi
65037_8,65037,8167,8,Captain Blood (1935),Action|Adventure|Romance
65037_9,65037,8967,9,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
65037_10,65037,3886,10,Steal This Movie! (2000),Drama
594_1,594,3997,1,Dungeons & Dragons (2000),Adventure|Fantasy
594_2,594,6517,2,"Babe, The (1992)",Drama
594_3,594,3281,3,"Brandon Teena Story, The (1998)",Documentary
594_4,594,93,4,Vampire in Brooklyn (1995),Comedy|Horror|Romance
594_5,594,1655,5,Phantoms (1998),Drama|Horror|Thriller
594_6,594,1717,6,Scream 2 (1997),Comedy|Horror|Mystery|Thriller
594_7,594,2272,7,One True Thing (1998),Drama
594_8,594,2970,8,Fitzcarraldo (1982),Adventure|Drama
594_9,594,2002,9,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama
594_10,594,739,10,Honey Moon (Honigmond) (1996),Comedy
32906_1,32906,742,1,Thinner (1996),Horror|Thriller
32906_2,32906,403,2,Two Crimes (Dos crímenes) (1995),Comedy|Crime|Drama
32906_3,32906,1526,3,Fathers' Day (1997),Comedy
32906_4,32906,7250,4,"Out of Towners, The (1970)",Comedy
32906_5,32906,3397,5,"Great Muppet Caper, The (1981)",Children|Comedy
32906_6,32906,8949,6,Sideways (2004),Comedy|Drama|Romance
32906_7,32906,6530,7,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
32906_8,32906,5720,8,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy
32906_9,32906,5719,9,Charlie Chan and the Curse of the Dragon Queen (1981),Comedy|Mystery
32906_10,32906,7269,10,Hangin' with the Homeboys (1991),Comedy|Drama
91485_1,91485,7411,1,Munchies (1987),Comedy|Horror
91485_2,91485,5898,2,"Sword and the Sorcerer, The (1982)",Action|Adventure|Fantasy
91485_3,91485,5897,3,"Noah's Arc Principle, The (Arche Noah Prinzip, Das) (1984)",Sci-Fi
91485_4,91485,7340,4,Just One of the Guys (1985),Comedy
91485_5,91485,8371,5,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
91485_6,91485,8571,6,Bob & Carol & Ted & Alice (1969),Comedy|Drama
91485_7,91485,6782,7,Leningrad Cowboys Go America (1989),Comedy|Musical
91485_8,91485,515,8,"Remains of the Day, The (1993)",Drama|Romance
91485_9,91485,7141,9,My Flesh and Blood (2003),Documentary
91485_10,91485,1680,10,Sliding Doors (1998),Drama|Romance
1268_1,1268,3161,1,Onegin (1999),Drama|Romance
1268_2,1268,543,2,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller
1268_3,1268,3962,3,Ghoulies II (1987),Comedy|Horror
1268_4,1268,4342,4,Big Eden (2000),Drama|Romance
1268_5,1268,8330,5,Our Man in Havana (1959),Comedy|Drama|Thriller
1268_6,1268,556,6,"War Room, The (1993)",Documentary
1268_7,1268,803,7,Walking and Talking (1996),Comedy|Drama|Romance
1268_8,1268,4041,8,"Officer and a Gentleman, An (1982)",Drama|Romance
1268_9,1268,2490,9,Payback (1999),Action|Thriller
1268_10,1268,7889,10,Pat Garrett and Billy the Kid (1973),Western
27831_1,27831,2823,1,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Adventure|Drama
27831_2,27831,5969,2,My Girl 2 (1994),Comedy|Drama|Romance
27831_3,27831,196,3,Species (1995),Horror|Sci-Fi
27831_4,27831,7105,4,"Shot at Glory, A (2000)",Drama
27831_5,27831,6264,5,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
27831_6,27831,6766,6,Camera Obscura (2000),Crime|Drama|Thriller
27831_7,27831,8583,7,"Clock, The (1945)",Adventure|Drama|Romance
27831_8,27831,6881,8,Pieces of April (2003),Comedy|Drama
27831_9,27831,229,9,Death and the Maiden (1994),Drama|Thriller
27831_10,27831,7153,10,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4625_1,4625,1590,1,Event Horizon (1997),Horror|Sci-Fi|Thriller
4625_2,4625,185,2,"Net, The (1995)",Action|Crime|Thriller
4625_3,4625,7568,3,Love Life (2001),Comedy|Romance
4625_4,4625,7242,4,Cat Chaser (1989),Action|Thriller
4625_5,4625,431,5,Carlito's Way (1993),Crime|Drama
4625_6,4625,7147,6,Big Fish (2003),Drama|Fantasy|Romance
4625_7,4625,141,7,"Birdcage, The (1996)",Comedy
4625_8,4625,8934,8,Bebe's Kids (1992),Animation|Children|Comedy
4625_9,4625,848,9,"Spitfire Grill, The (1996)",Drama
4625_10,4625,7932,10,Dark Days (2000),Documentary
2150_1,2150,3400,1,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2150_2,2150,4569,2,Best of the Best 2 (1993),Action
2150_3,2150,652,3,"301, 302 (301/302) (1995)",Horror|Mystery|Thriller
2150_4,2150,7252,4,"Three Stooges in Orbit, The (1962)",Comedy|Sci-Fi
2150_5,2150,6044,5,Blind Date (1984),Horror|Thriller
2150_6,2150,2351,6,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
2150_7,2150,1322,7,Amityville 1992: It's About Time (1992),Horror
2150_8,2150,6560,8,Loose Cannons (1990),Action|Comedy
2150_9,2150,963,9,"Inspector General, The (1949)",Musical
2150_10,2150,1876,10,Deep Impact (1998),Drama|Sci-Fi|Thriller
4734_1,4734,4872,1,Intimacy (2000),Drama
4734_2,4734,5982,2,Esther Kahn (2000),Drama
4734_3,4734,7719,3,"Comedy of Terrors, The (1964)",Comedy|Horror
4734_4,4734,1523,4,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance
4734_5,4734,3885,5,Love & Sex (2000),Comedy|Drama|Romance
4734_6,4734,6591,6,"Magdalene Sisters, The (2002)",Drama
4734_7,4734,7318,7,"Passion of the Christ, The (2004)",Drama
4734_8,4734,8805,8,Attack the Gas Station! (Juyuso seubgyuksageun) (1999),Comedy|Crime
4734_9,4734,6318,9,"Marrying Man, The (Too Hot to Handle) (1991)",Comedy|Romance
4734_10,4734,3987,10,Bounce (2000),Drama|Romance
145418_1,145418,7714,1,Camelot (1967),Drama|Musical|Romance
145418_2,145418,6876,2,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama
145418_3,145418,6712,3,Luster (2002),Comedy|Drama|Romance
145418_4,145418,1675,4,Incognito (1997),Crime|Thriller
145418_5,145418,3210,5,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
145418_6,145418,4006,6,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
145418_7,145418,184,7,Nadja (1994),Drama
145418_8,145418,1114,8,"Funeral, The (1996)",Crime|Drama
145418_9,145418,3198,9,Papillon (1973),Crime|Drama
145418_10,145418,281,10,Nobody's Fool (1994),Comedy|Drama|Romance
128197_1,128197,1311,1,Santa with Muscles (1996),Comedy
128197_2,128197,2928,2,"Razor's Edge, The (1984)",Drama
128197_3,128197,3809,3,What About Bob? (1991),Comedy
128197_4,128197,3543,4,Diner (1982),Comedy|Drama
128197_5,128197,4349,5,Catch-22 (1970),Comedy|War
128197_6,128197,6304,6,Brainscan (1994),Comedy|Horror|Sci-Fi|Thriller
128197_7,128197,2918,7,Ferris Bueller's Day Off (1986),Comedy
128197_8,128197,4228,8,Heartbreakers (2001),Comedy|Crime|Romance
128197_9,128197,1037,9,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller
128197_10,128197,3180,10,Play it to the Bone (1999),Comedy|Drama
73323_1,73323,2242,1,"Grandview, U.S.A. (1984)",Drama
73323_2,73323,6165,2,Ordinary Sinner (2001),Drama|Romance
73323_3,73323,6052,3,"Horse in the Gray Flannel Suit, The (1968)",Children|Comedy
73323_4,73323,359,4,I Like It Like That (1994),Comedy|Drama|Romance
73323_5,73323,3455,5,Buddy Boy (1999),Drama|Thriller
73323_6,73323,3497,6,Max Dugan Returns (1983),Comedy
73323_7,73323,7225,7,Pumping Iron (1977),Documentary
73323_8,73323,6973,8,Final Analysis (1992),Drama|Romance|Thriller
73323_9,73323,5595,9,Shock Waves (1977),Horror
73323_10,73323,5593,10,No Way to Treat a Lady (1968),Crime|Drama|Thriller
168632_1,168632,1679,1,Chairman of the Board (1998),Comedy
168632_2,168632,4497,2,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi
168632_3,168632,7101,3,Doc Hollywood (1991),Comedy|Romance
168632_4,168632,6119,4,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy
168632_5,168632,2472,5,Tough Guys (1986),Comedy
168632_6,168632,8982,6,I Am David (2003),Drama
168632_7,168632,4544,7,Short Circuit 2 (1988),Comedy|Sci-Fi
168632_8,168632,1353,8,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance
168632_9,168632,4900,9,Out Cold (2001),Comedy
168632_10,168632,4692,10,"Hotel New Hampshire, The (1984)",Drama
7171_1,7171,524,1,Rudy (1993),Drama
7171_2,7171,840,2,House Arrest (1996),Children|Comedy
7171_3,7171,4827,3,"Boogeyman, The (1980)",Horror
7171_4,7171,4608,4,"Innocent Man, An (1989)",Crime|Drama
7171_5,7171,5253,5,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines) (1980),Drama|Romance
7171_6,7171,5252,6,Teheran 43: Spy Ring (a.k.a. Assassination Attempt) (Tegeran-43) (1980),Action|Crime|Drama|Thriller
7171_7,7171,6685,7,Marci X (2003),Comedy|Musical
7171_8,7171,472,8,I'll Do Anything (1994),Comedy|Drama
7171_9,7171,4966,9,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller
7171_10,7171,4965,10,"Business of Strangers, The (2001)",Action|Drama|Thriller
4477_1,4477,6454,1,Music Box (1989),Drama
4477_2,4477,1177,2,Enchanted April (1992),Drama|Romance
4477_3,4477,6100,3,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance
4477_4,4477,6050,4,Gus (1976),Children|Comedy
4477_5,4477,5520,5,"Matter of Taste, A (Affaire de Goût, Une) (2000)",Crime|Drama|Thriller
4477_6,4477,5521,6,"Principal, The (1987)",Action|Crime|Drama
4477_7,4477,6907,7,Holy Matrimony (1994),Comedy|Crime
4477_8,4477,6337,8,Owning Mahowny (2003),Crime|Drama|Thriller
4477_9,4477,8847,9,Graffiti Bridge (1990),Drama|Musical
4477_10,4477,3058,10,"Ape, The (1940)",Horror|Sci-Fi
157407_1,157407,8373,1,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
157407_2,157407,6909,2,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
157407_3,157407,8525,3,"Ugly Dachshund, The (1966)",Children|Comedy
157407_4,157407,2838,4,I Woke Up Early the Day I Died (1998),Comedy|Crime|Thriller
157407_5,157407,3735,5,Serpico (1973),Crime|Drama
157407_6,157407,2636,6,"Mummy's Ghost, The (1944)",Horror
157407_7,157407,7244,7,"Beast of Yucca Flats, The (1961)",Horror|Sci-Fi
157407_8,157407,421,8,Black Beauty (1994),Adventure|Children|Drama
157407_9,157407,3684,9,"Fabulous Baker Boys, The (1989)",Drama|Romance
157407_10,157407,673,10,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
1442_1,1442,6229,1,Two-Lane Blacktop (1971),Drama
1442_2,1442,3110,2,Country (1984),Drama
1442_3,1442,4237,3,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary
1442_4,1442,6274,4,Physical Evidence (1989),Crime|Thriller
1442_5,1442,446,5,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance
1442_6,1442,3617,6,Road Trip (2000),Comedy
1442_7,1442,3638,7,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1442_8,1442,7884,8,Highway 61 (1991),Comedy
1442_9,1442,6672,9,War Photographer (2001),Documentary|War
1442_10,1442,8499,10,Pretty Baby (1978),Drama
162598_1,162598,965,1,"39 Steps, The (1935)",Drama|Mystery|Thriller
162598_2,162598,1851,2,Leather Jacket Love Story (1997),Drama|Romance
162598_3,162598,8610,3,All of Me (1984),Comedy|Fantasy
162598_4,162598,9010,4,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
162598_5,162598,5514,5,Lan Yu (2001),Drama|Romance
162598_6,162598,5515,6,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama
162598_7,162598,4331,7,Semi-Tough (1978),Comedy
162598_8,162598,7888,8,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
162598_9,162598,3647,9,Running Free (1999),Adventure|Children|Drama
162598_10,162598,6032,10,"Little Romance, A (1979)",Comedy|Romance
98908_1,98908,7338,1,Richard III (1955),Drama|War
98908_2,98908,3471,2,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
98908_3,98908,8956,3,Enduring Love (2004),Drama
98908_4,98908,374,4,Richie Rich (1994),Children|Comedy
98908_5,98908,7357,5,Peyton Place (1957),Drama|Romance
98908_6,98908,6524,6,Never on Sunday (Pote tin Kyriaki) (1960),Comedy|Drama
98908_7,98908,4475,7,"Beast of War, The (Beast, The) (1988)",Drama|War
98908_8,98908,1743,8,Arguing the World (1998),Documentary
98908_9,98908,1061,9,Sleepers (1996),Thriller
98908_10,98908,5584,10,Ernest Goes to Jail (1990),Comedy
1350_1,1350,7297,1,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
1350_2,1350,1011,2,Herbie Rides Again (1974),Adventure|Children|Comedy
1350_3,1350,3732,3,"Fury, The (1978)",Horror
1350_4,1350,6809,4,Tightrope (1984),Thriller
1350_5,1350,7471,5,Dance Me Outside (1994),Comedy|Drama
1350_6,1350,4312,6,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
1350_7,1350,2653,7,Son of Dracula (1943),Horror
1350_8,1350,835,8,Foxfire (1996),Drama
1350_9,1350,2986,9,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
1350_10,1350,2980,10,Men Cry Bullets (1997),Comedy|Drama
4093_1,4093,304,1,Roommates (1995),Comedy|Drama
4093_2,4093,4505,2,For Keeps (1988),Drama|Romance
4093_3,4093,4926,3,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical
4093_4,4093,4813,4,When Worlds Collide (1951),Sci-Fi
4093_5,4093,7726,5,Boy Meets Girl (1998),Comedy|Romance
4093_6,4093,1781,6,"Further Gesture, A (1996)",Drama
4093_7,4093,6576,7,Juggernaut (1974),Action|Thriller
4093_8,4093,6947,8,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
4093_9,4093,2652,9,"Curse of Frankenstein, The (1957)",Horror
4093_10,4093,5438,10,Men at Work (1990),Action|Comedy
7772_1,7772,1367,1,101 Dalmatians (1996),Adventure|Children|Comedy
7772_2,7772,4225,2,"Dish, The (2001)",Comedy
7772_3,7772,2964,3,Julien Donkey-Boy (1999),Drama
7772_4,7772,3079,4,Mansfield Park (1999),Comedy|Drama|Romance
7772_5,7772,1609,5,187 (One Eight Seven) (1997),Drama|Thriller
7772_6,7772,79,6,"Juror, The (1996)",Drama|Thriller
7772_7,7772,776,7,Babyfever (1994),Comedy|Drama
7772_8,7772,4739,8,Lisa Picard is Famous (a.k.a. Famous) (2000),Comedy|Drama
7772_9,7772,4140,9,North Shore (1987),Drama|Romance
7772_10,7772,8341,10,Oliver Twist (1948),Adventure|Crime|Drama
4270_1,4270,5409,1,Rapid Fire (1992),Action
4270_2,4270,5408,2,Nora (2000),Drama
4270_3,4270,5223,3,Pauline & Paulette (Pauline en Paulette) (2001),Comedy|Drama
4270_4,4270,5222,4,Kissing Jessica Stein (2001),Comedy|Romance
4270_5,4270,2577,5,Metroland (1997),Comedy|Drama
4270_6,4270,8452,6,Moment by Moment (1978),Drama|Romance
4270_7,4270,2790,7,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
4270_8,4270,3668,8,Romeo and Juliet (1968),Drama|Romance
4270_9,4270,8879,9,Murder on the Orient Express (1974),Crime|Mystery|Thriller
4270_10,4270,7770,10,Treasure Island (1990),Adventure
6408_1,6408,3222,1,Carmen (1984),Drama
6408_2,6408,3647,2,Running Free (1999),Adventure|Children|Drama
6408_3,6408,1516,3,Children of the Revolution (1996),Comedy
6408_4,6408,1180,4,Hear My Song (1991),Comedy
6408_5,6408,7307,5,Flesh & Blood (1985),Action|Adventure|Drama|War
6408_6,6408,6468,6,"Stranger Among Us, A (1992)",Crime|Drama|Romance
6408_7,6408,6697,7,Civil Brand (2002),Drama
6408_8,6408,7186,8,Once Upon a Crime... (1992),Comedy|Mystery
6408_9,6408,2709,9,Muppets From Space (1999),Children|Comedy
6408_10,6408,4560,10,Watchers (1988),Horror|Sci-Fi
127136_1,127136,19,1,Ace Ventura: When Nature Calls (1995),Comedy
127136_2,127136,1678,2,"Joy Luck Club, The (1993)",Drama|Romance
127136_3,127136,1399,3,Marvin's Room (1996),Drama
127136_4,127136,3515,4,Me Myself I (2000),Comedy|Romance
127136_5,127136,6403,5,"Swimmer, The (1968)",Drama
127136_6,127136,6252,6,"View from the Top, A (2003)",Comedy|Romance
127136_7,127136,4397,7,Cannonball Run II (1984),Action|Comedy
127136_8,127136,347,8,Bitter Moon (1992),Drama|Film-Noir|Romance
127136_9,127136,8491,9,White Heat (1949),Crime|Drama|Film-Noir
127136_10,127136,1319,10,Kids of Survival (1996),Documentary
103602_1,103602,8795,1,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
103602_2,103602,4867,2,Riding in Cars with Boys (2001),Comedy|Drama
103602_3,103602,3869,3,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
103602_4,103602,4251,4,Chopper (2000),Drama|Thriller
103602_5,103602,4484,5,Camille Claudel (1988),Drama
103602_6,103602,3929,6,"Bank Dick, The (1940)",Comedy
103602_7,103602,4660,7,Scenes from the Class Struggle in Beverly Hills (1989),Comedy
103602_8,103602,7093,8,"Front Page, The (1974)",Comedy
103602_9,103602,7348,9,Spartan (2004),Thriller
103602_10,103602,2407,10,Cocoon (1985),Comedy|Sci-Fi
1234_1,1234,4047,1,Gettysburg (1993),Drama|War
1234_2,1234,8487,2,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
1234_3,1234,1232,3,Stalker (1979),Drama|Mystery|Sci-Fi
1234_4,1234,4037,4,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
1234_5,1234,498,5,Mr. Jones (1993),Drama|Romance
1234_6,1234,1571,6,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance
1234_7,1234,2271,7,Permanent Midnight (1998),Drama
1234_8,1234,3662,8,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
1234_9,1234,3055,9,Felicia's Journey (1999),Thriller
1234_10,1234,8615,10,"Mask of Fu Manchu, The (1932)",Adventure|Horror|Sci-Fi
6554_1,6554,6654,1,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi
6554_2,6554,8859,2,SuperBabies: Baby Geniuses 2 (2004),Comedy
6554_3,6554,1319,3,Kids of Survival (1996),Documentary
6554_4,6554,7256,4,Touching the Void (2003),Adventure|Documentary
6554_5,6554,1678,5,"Joy Luck Club, The (1993)",Drama|Romance
6554_6,6554,6252,6,"View from the Top, A (2003)",Comedy|Romance
6554_7,6554,3515,7,Me Myself I (2000),Comedy|Romance
6554_8,6554,7748,8,Pierrot le fou (1965),Crime|Drama
6554_9,6554,3382,9,Song of Freedom (1936),Drama
6554_10,6554,1789,10,"Sadness of Sex, The (1995)",Drama
453_1,453,3637,1,Vagabond (Sans toit ni loi) (1985),Drama
453_2,453,6502,2,28 Days Later (2002),Action|Horror|Sci-Fi
453_3,453,1510,3,"Brother's Kiss, A (1997)",Drama
453_4,453,82,4,Antonia's Line (Antonia) (1995),Comedy|Drama
453_5,453,4715,5,"Awakening, The (1980)",Horror
453_6,453,7132,6,"Night at the Opera, A (1935)",Comedy|Musical|Romance
453_7,453,6744,7,Once Bitten (1985),Comedy|Horror
453_8,453,6983,8,Jane Eyre (1944),Drama|Romance
453_9,453,6006,9,Just Married (2003),Comedy|Romance
453_10,453,1668,10,One Night Stand (1997),Drama
4811_1,4811,5169,1,Scarlet Street (1945),Film-Noir
4811_2,4811,5168,2,Royal Wedding (1951),Comedy|Musical|Romance
4811_3,4811,3009,3,Portraits Chinois (1996),Drama
4811_4,4811,4983,4,"Holcroft Covenant, The (1985)",Drama|Thriller
4811_5,4811,4984,5,Morgan! (1966),Comedy|Drama|Fantasy
4811_6,4811,1204,6,Lawrence of Arabia (1962),Adventure|Drama|War
4811_7,4811,6979,7,WarGames (1983),Drama|Sci-Fi|Thriller
4811_8,4811,3968,8,Bedazzled (2000),Comedy
4811_9,4811,4106,9,Extreme Prejudice (1987),Action
4811_10,4811,6163,10,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
5803_1,5803,497,1,Much Ado About Nothing (1993),Comedy|Romance
5803_2,5803,1339,2,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller
5803_3,5803,3251,3,Agnes of God (1985),Drama|Mystery
5803_4,5803,1919,4,Madeline (1998),Children|Comedy
5803_5,5803,1312,5,Female Perversions (1996),Drama
5803_6,5803,4508,6,Gorillas in the Mist (1988),Drama
5803_7,5803,292,7,Outbreak (1995),Action|Drama|Sci-Fi|Thriller
5803_8,5803,7227,8,"Trouble with Angels, The (1966)",Comedy
5803_9,5803,32,9,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
5803_10,5803,6886,10,Beyond Borders (2003),Drama|Romance|War
88785_1,88785,3971,1,"Private Eyes, The (1981)",Comedy|Mystery
88785_2,88785,1794,2,Love and Death on Long Island (1997),Comedy|Drama
88785_3,88785,3979,3,Little Nicky (2000),Comedy
88785_4,88785,1208,4,Apocalypse Now (1979),Action|Drama|War
88785_5,88785,3952,5,"Contender, The (2000)",Drama|Thriller
88785_6,88785,7890,6,The Left Handed Gun (1958),Crime|Drama|Western
88785_7,88785,1281,7,"Great Dictator, The (1940)",Comedy|Drama|War
88785_8,88785,3456,8,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
88785_9,88785,4502,9,Ernest Saves Christmas (1988),Children|Comedy
88785_10,88785,7247,10,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
183911_1,183911,6050,1,Gus (1976),Children|Comedy
183911_2,183911,6337,2,Owning Mahowny (2003),Crime|Drama|Thriller
183911_3,183911,8225,3,Night of the Living Dead (1990),Horror
183911_4,183911,2279,4,Urban Legend (1998),Horror|Thriller
183911_5,183911,3098,5,"Natural, The (1984)",Drama
183911_6,183911,5516,6,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller
183911_7,183911,5517,7,Nightcap (Merci pour le chocolat) (2000),Crime|Thriller
183911_8,183911,2918,8,Ferris Bueller's Day Off (1986),Comedy
183911_9,183911,2527,9,Westworld (1973),Action|Sci-Fi|Thriller|Western
183911_10,183911,722,10,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary
2573_1,2573,8222,1,"Other, The (1972)",Drama|Horror|Mystery
2573_2,2573,4576,2,C.H.U.D. II - Bud the Chud (1989),Comedy|Horror
2573_3,2573,1935,3,How Green Was My Valley (1941),Drama|Musical|Romance
2573_4,2573,8664,4,Mr. Klein (Monsieur Klein) (1976),Drama
